age,sex,region,time,count
59,Female,d. Kommune Qeqertalik,2019,37
60,Female,d. Kommune Qeqertalik,2019,38
61,Female,d. Kommune Qeqertalik,2019,34
62,Female,d. Kommune Qeqertalik,2019,30
63,Female,d. Kommune Qeqertalik,2019,36
64,Female,d. Kommune Qeqertalik,2019,22
65,Female,d. Kommune Qeqertalik,2019,27
66,Female,d. Kommune Qeqertalik,2019,25
67,Female,d. Kommune Qeqertalik,2019,18
68,Female,d. Kommune Qeqertalik,2019,26
69,Female,d. Kommune Qeqertalik,2019,23
70,Female,d. Kommune Qeqertalik,2019,18
71,Female,d. Kommune Qeqertalik,2019,11
72,Female,d. Kommune Qeqertalik,2019,22
73,Female,d. Kommune Qeqertalik,2019,15
74,Female,d. Kommune Qeqertalik,2019,18
75,Female,d. Kommune Qeqertalik,2019,19
76,Female,d. Kommune Qeqertalik,2019,18
77,Female,d. Kommune Qeqertalik,2019,9
78,Female,d. Kommune Qeqertalik,2019,13
79,Female,d. Kommune Qeqertalik,2019,12
80,Female,d. Kommune Qeqertalik,2019,8
81,Female,d. Kommune Qeqertalik,2019,7
82,Female,d. Kommune Qeqertalik,2019,7
83,Female,d. Kommune Qeqertalik,2019,10
84,Female,d. Kommune Qeqertalik,2019,4
85,Female,d. Kommune Qeqertalik,2019,3
86,Female,d. Kommune Qeqertalik,2019,5
87,Female,d. Kommune Qeqertalik,2019,4
88,Female,d. Kommune Qeqertalik,2019,2
89,Female,d. Kommune Qeqertalik,2019,4
90,Female,d. Kommune Qeqertalik,2019,1
91,Female,d. Kommune Qeqertalik,2019,1
92,Female,d. Kommune Qeqertalik,2019,0
93,Female,d. Kommune Qeqertalik,2019,1
94,Female,d. Kommune Qeqertalik,2019,0
95,Female,d. Kommune Qeqertalik,2019,1
96,Female,d. Kommune Qeqertalik,2019,0
97,Female,d. Kommune Qeqertalik,2019,0
98,Female,d. Kommune Qeqertalik,2019,0
99,Female,d. Kommune Qeqertalik,2019,0
100+,Female,d. Kommune Qeqertalik,2019,0
0,Male,d. Kommune Qeqertalik,2019,48
1,Male,d. Kommune Qeqertalik,2019,51
2,Male,d. Kommune Qeqertalik,2019,43
3,Male,d. Kommune Qeqertalik,2019,68
4,Male,d. Kommune Qeqertalik,2019,56
5,Male,d. Kommune Qeqertalik,2019,46
6,Male,d. Kommune Qeqertalik,2019,54
7,Male,d. Kommune Qeqertalik,2019,43
8,Male,d. Kommune Qeqertalik,2019,44
9,Male,d. Kommune Qeqertalik,2019,41
10,Male,d. Kommune Qeqertalik,2019,49
11,Male,d. Kommune Qeqertalik,2019,44
12,Male,d. Kommune Qeqertalik,2019,42
13,Male,d. Kommune Qeqertalik,2019,32
14,Male,d. Kommune Qeqertalik,2019,37
15,Male,d. Kommune Qeqertalik,2019,33
16,Male,d. Kommune Qeqertalik,2019,43
17,Male,d. Kommune Qeqertalik,2019,50
18,Male,d. Kommune Qeqertalik,2019,47
19,Male,d. Kommune Qeqertalik,2019,30
20,Male,d. Kommune Qeqertalik,2019,48
21,Male,d. Kommune Qeqertalik,2019,40
22,Male,d. Kommune Qeqertalik,2019,38
23,Male,d. Kommune Qeqertalik,2019,35
24,Male,d. Kommune Qeqertalik,2019,42
25,Male,d. Kommune Qeqertalik,2019,51
26,Male,d. Kommune Qeqertalik,2019,50
27,Male,d. Kommune Qeqertalik,2019,41
28,Male,d. Kommune Qeqertalik,2019,45
29,Male,d. Kommune Qeqertalik,2019,57
30,Male,d. Kommune Qeqertalik,2019,58
31,Male,d. Kommune Qeqertalik,2019,35
32,Male,d. Kommune Qeqertalik,2019,50
33,Male,d. Kommune Qeqertalik,2019,43
34,Male,d. Kommune Qeqertalik,2019,60
35,Male,d. Kommune Qeqertalik,2019,45
36,Male,d. Kommune Qeqertalik,2019,44
37,Male,d. Kommune Qeqertalik,2019,44
38,Male,d. Kommune Qeqertalik,2019,34
39,Male,d. Kommune Qeqertalik,2019,35
40,Male,d. Kommune Qeqertalik,2019,21
41,Male,d. Kommune Qeqertalik,2019,29
42,Male,d. Kommune Qeqertalik,2019,32
43,Male,d. Kommune Qeqertalik,2019,27
44,Male,d. Kommune Qeqertalik,2019,20
45,Male,d. Kommune Qeqertalik,2019,40
46,Male,d. Kommune Qeqertalik,2019,32
